Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
11450893,The Hawaiian Archipelago,Isabella Lucy Bird,"Bird, Isabella Lucy",,"=""""","=""""",4,3.85,,Kindle Edition,286,,1875,,2018/07/07,,,read,,,,1,,,0,,,,,
300369,Unbeaten Tracks in Japan,Isabella Lucy Bird,"Bird, Isabella Lucy",,"=""1885211570""","=""9781885211576""",4,3.83,Travelers' Tales,Paperback,400,2000,1885,,2018/05/30,,,read,,,,1,,,0,,,,,
7431676,Among the Tibetans,Isabella Lucy Bird,"Bird, Isabella Lucy",,"=""1438508883""","=""9781438508887""",3,3.49,Book Jungle,Paperback,72,2009,1894,2018/05/22,2018/05/22,,,read,,,,1,,,0,,,,,
852885,A Lady's Life in the Rocky Mountains,Isabella Lucy Bird,"Bird, Isabella Lucy",Daniel J. Boorstin,"=""0806113286""","=""9780806113289""",4,3.97,University of Oklahoma Press,Paperback,282,1975,1879,,2018/05/05,,,read,,,,1,,,0,,,,,
48757,The Tao of Pooh,Benjamin Hoff,"Hoff, Benjamin",Ernest H. Shepard,"=""1405204265""","=""9781405204262""",5,4.02,Egmont Books,Paperback,176,2003,1982,,2018/08/09,recommendations,recommendations (#21),read,,,,1,,,0,,,,,
13330771,Hallucinations,Oliver Sacks,"Sacks, Oliver",,"=""0307957241""","=""9780307957245""",3,3.89,Knopf,Hardcover,326,2012,2012,,2018/06/17,,,read,,,,1,,,0,,,,,
34128230,The River of Consciousness,Oliver Sacks,"Sacks, Oliver",,"=""0385352565""","=""9780385352567""",3,3.91,Knopf Publishing Group,Hardcover,256,2017,2017,,2018/05/16,,,read,,,,1,,,0,,,,,
9827912,Incognito: The Secret Lives of the Brain,David Eagleman,"Eagleman, David",,"=""0307377334""","=""9780307377333""",5,4.04,Pantheon,Hardcover,290,2011,2011,2018/04/18,2018/02/25,recommendations,recommendations (#16),read,,,,1,,,0,,,,,
18284984,Plants and the Human Brain,David O. Kennedy,"Kennedy, David O.",,"=""019991401X""","=""9780199914012""",5,4.00,"Oxford University Press, USA",Hardcover,400,2014,2013,2017/01/03,2018/01/03,recommendations,recommendations (#6),read,,,,1,,,0,,,,,
1127067,Personality: What Makes You the Way You Are,Daniel Nettle,"Nettle, Daniel",,"=""0199211426""","=""9780199211425""",5,3.89,"Oxford University Press, USA",Hardcover,298,2007,2007,2018/02/24,2018/02/24,recommendations,recommendations (#1),read,,,,1,,,0,,,,,
14891809,The Dead Sea Scrolls: A Biography,John J. Collins,"Collins, John J.",,"=""0691143676""","=""9780691143675""",2,3.71,Princeton University Press,Hardcover,288,2012,2012,,2018/04/01,,,read,,,,2,,,0,,,,,
35407574,The Family Medici: The Hidden History of the Medici Dynasty,Mary  Hollingsworth,"Hollingsworth, Mary",,"=""1681776480""","=""9781681776484""",2,3.71,Pegasus Books,Hardcover,528,2018,2017,,2018/04/12,,,read,,,,2,,,0,,,,,
6900,Tuesdays with Morrie,Mitch Albom,"Albom, Mitch",Saulius Dagys,"=""0751529818""","=""9780751529814""",1,4.10,Warner,Paperback,210,2000,1997,,2018/04/29,,,read,,,,1,,,0,,,,,
13210,Wouldn't Take Nothing for My Journey Now,Maya Angelou,"Angelou, Maya",,"=""0553380176""","=""9780553380170""",4,4.28,Bantam,Paperback,127,1997,1993,,2018/05/28,recommendations,recommendations (#17),read,,,,1,,,0,,,,,
35167685,"""Surely You're Joking, Mr. Feynman!"": Adventures of a Curious Character",Richard P. Feynman,"Feynman, Richard P.",Ralph Leighton,"=""0393355624""","=""9780393355628""",2,4.28,W. W. Norton  Company,Paperback,400,2018,1985,,2018/08/11,,,read,,,,1,,,0,,,,,
18478222,Twelve Years a Slave,Solomon Northup,"Northup, Solomon",,"=""""","=""9780989794800""",3,4.19,Eakin Films & Publishing,ebook,363,2013,1853,2018/01/27,2018/01/27,,,read,,,,1,,,0,,,,,
18803640,H is for Hawk,Helen Macdonald,"Macdonald, Helen",,"=""0224097008""","=""9780224097000""",1,3.73,Jonathan Cape,Hardcover,300,2014,2014,2018/04/01,2018/04/01,,,read,,,,1,,,0,,,,,
13214,"I Know Why the Caged Bird Sings (Maya Angelou's Autobiography, #1)",Maya Angelou,"Angelou, Maya",,"=""0553279378""","=""9780553279375""",4,4.22,Bantam Books,Paperback,289,1993,1969,2018/01/21,2018/01/21,,,read,,,,1,,,0,,,,,
16085516,Second Suns: Two Doctors and Their Amazing Quest to Restore Sight and Save Lives,David Oliver Relin,"Relin, David Oliver",,"=""1400069254""","=""9781400069255""",4,4.24,Random House,Hardcover,432,2013,2013,,2018/07/24,,,read,,,,1,,,0,,,,,
26530383,The Dream of Reason: A History of Western Philosophy from the Greeks to the Renaissance,Anthony Gottlieb,"Gottlieb, Anthony",,"=""0393352986""","=""9780393352986""",2,4.07,W. W. Norton  Company,Paperback,512,2016,2000,,2018/06/07,,,read,,,,1,,,0,,,,,
103408,Thinking in Pictures: My Life with Autism,Temple Grandin,"Grandin, Temple",,"=""0679772898""","=""9780679772897""",5,4.12,Vintage,Paperback,240,2006,1995,,2018/08/08,recommendations,recommendations (#20),read,,,,1,,,0,,,,,
27879368,"Cheer Up, Love: Adventures in Depression with the Crab of Hate",Susan Calman,"Calman, Susan",,"=""1473632005""","=""9781473632004""",3,4.08,Two Roads,Hardcover,262,2016,2016,,2018/06/20,,,read,,,,1,,,0,,,,,
29496453,The Book of Joy: Lasting Happiness in a Changing World,Dalai Lama XIV,"XIV, Dalai Lama","Desmond Tutu, Douglas Carlton Abrams","=""0399185046""","=""9780399185045""",2,4.37,Avery,Hardcover,354,2016,2016,,2018/08/12,,,read,,,,1,,,0,,,,,
12870068,The Etymologicon: A Circular Stroll through the Hidden Connections of the English Language,Mark Forsyth,"Forsyth, Mark",,"=""""","=""""",1,4.22,Icon Books,Hardcover,252,2011,2011,,2018/02/04,,,read,,,,1,,,0,,,,,
1566034,Linguistic Diversity,Daniel Nettle,"Nettle, Daniel",,"=""0198238576""","=""9780198238577""",4,4.00,OUP Oxford,Paperback,184,1999,1999,2018/05/15,2018/02/24,,,read,,,,2,,,0,,,,,
4117452,"Plants, People and Culture",Michael J. Balick,"Balick, Michael J.",Paul Alan Cox,"=""0615129536""","=""9780615129532""",3,4.12,NYBG,Paperback,228,2005,1996,,2018/04/20,,,read,,,,1,,,0,,,,,
34523270,How We Talk: The Inner Workings of Conversation,N.J. Enfield,"Enfield, N.J.",,"=""0465059945""","=""9780465059942""",5,3.50,Basic Books,Hardcover,257,2017,2017,,2018/06/30,recommendations,recommendations (#18),read,,,,1,,,0,,,,,
35696171,"Enlightenment Now: The Case for Reason, Science, Humanism, and Progress",Steven Pinker,"Pinker, Steven",,"=""0525427570""","=""9780525427575""",3,4.23,Viking,Hardcover,576,2018,2018,,2018/07/14,,,read,,,,1,,,0,,,,,
8465317,"Signals: Evolution, Learning, & Information",Brian Skyrms,"Skyrms, Brian",,"=""0199582947""","=""9780199582945""",3,3.63,"Oxford University Press, USA",Paperback,199,2010,2010,2018/07/22,2018/04/27,,,read,,,,2,,,0,,,,,
13088627,Winning the Story Wars: Why Those Who Tell (and Live) the Best Stories Will Rule the Future,Jonah Sachs,"Sachs, Jonah",,"=""1422143562""","=""9781422143568""",2,4.01,Harvard Business Review Press,Hardcover,288,2012,2012,,2018/08/02,,,read,,,,1,,,0,,,,,
6387743,Dying Words: Endangered Languages and What They Have to Tell Us,Nicholas D.  Evans,"Evans, Nicholas D.",,"=""0631233067""","=""9780631233060""",0,3.81,Wiley-Blackwell,Hardcover,287,2009,2010,,2018/08/11,to-read,to-read (#59),to-read,,,,0,,,0,,,,,
1182117,The Diamond Sutra and The Sutra of Hui-Neng,Hui-Neng,"Hui-Neng, Hui-Neng","W.Y. Evans-Wentz, Christmas Humphreys, A.F. Price","=""0877730059""","=""9780877730057""",0,4.31,Shambhala,Paperback,168,1974,1969,,2018/08/11,to-read,to-read (#58),to-read,,,,0,,,0,,,,,
392563,The Rest Is Noise: Listening to the Twentieth Century,Alex  Ross,"Ross, Alex",,"=""0374249393""","=""9780374249397""",0,4.07,"Farrar, Straus and Giroux",Hardcover,640,2007,2007,,2018/08/11,to-read,to-read (#57),to-read,,,,0,,,0,,,,,
7962206,Listen to This,Alex  Ross,"Ross, Alex",,"=""0374187746""","=""9780374187743""",0,3.93,Farrar Straus Giroux,Hardcover,384,2010,2010,,2018/08/11,to-read,to-read (#56),to-read,,,,0,,,0,,,,,
7702335,The Music Instinct: How Music Works and Why We Can't Do Without It,Philip Ball,"Ball, Philip",,"=""1847920888""","=""9781847920881""",0,3.95,The Bodley Head,Hardcover,288,2010,2010,,2018/08/11,to-read,to-read (#55),to-read,,,,0,,,0,,,,,
373562,Trilobite: Eyewitness to Evolution,Richard Fortey,"Fortey, Richard",,"=""0375706216""","=""9780375706219""",0,4.11,Vintage,Paperback,284,2001,2000,,2018/08/11,to-read,to-read (#54),to-read,,,,0,,,0,,,,,
173217,Life on a Young Planet: The First Three Billion Years of Evolution on Earth,Andrew H. Knoll,"Knoll, Andrew H.",,"=""0691120293""","=""9780691120294""",0,4.02,Princeton University Press,Paperback,288,2004,2003,,2018/08/11,to-read,to-read (#53),to-read,,,,0,,,0,,,,,
156591,Travels in West Africa,Mary Henrietta Kingsley,"Kingsley, Mary Henrietta",Anthony Brandt,"=""0792266382""","=""9780792266389""",0,3.77,National Geographic,Paperback,384,2002,1897,,2018/08/11,to-read,to-read (#52),to-read,,,,0,,,0,,,,,
23058782,Rice: Global Networks and New Histories,Francesca Bray,"Bray, Francesca","Peter Coclanis, Edda Fields-Black, Dagmar Schaefer","=""1107044391""","=""9781107044395""",0,4.00,Cambridge University Press,Hardcover,446,2015,2014,,2018/04/27,to-read,to-read (#24),to-read,,,,0,,,0,,,,,
17286670,Scarcity: Why Having Too Little Means So Much,Sendhil Mullainathan,"Mullainathan, Sendhil",Eldar Shafir,"=""0805092641""","=""9780805092646""",0,3.92,Times Books,Hardcover,304,2013,2013,,2018/07/25,to-read,to-read (#51),to-read,,,,0,,,0,,,,,
37934364,Sunny Side Up: a story of kindness and joy,Susan Calman,"Calman, Susan",,"=""""","=""""",0,4.14,Two Roads,Kindle Edition,304,2018,2018,,2018/06/20,to-read,to-read (#50),to-read,,,,0,,,0,,,,,
29623290,Animal: The Autobiography of a Female Body,Sara   Pascoe,"Pascoe, Sara",,"=""057132522X""","=""9780571325221""",0,4.16,Faber & Faber,Paperback,328,2016,2016,,2018/06/20,to-read,to-read (#49),to-read,,,,0,,,0,,,,,
6877301,My Favourite People 1978 to 1988,Alan Davies,"Davies, Alan",,"=""0718154878""","=""9780718154875""",0,3.24,Michael Joseph,Hardcover,408,2009,2009,,2018/06/20,to-read,to-read (#48),to-read,,,,0,,,0,,,,,
6923669,Look Back in Hunger,Jo Brand,"Brand, Jo",,"=""0755355237""","=""9780755355235""",0,3.67,Headline Review,Hardcover,320,2009,2009,,2018/06/20,to-read,to-read (#47),to-read,,,,0,,,0,,,,,
3937768,Look Who It Is!: My Story,Alan Carr,"Carr, Alan",,"=""0007278225""","=""9780007278220""",0,3.86,HarperCollins,Hardcover,301,2008,2008,,2018/06/20,to-read,to-read (#46),to-read,,,,0,,,0,,,,,
31928350,Alanatomy: the Inside Story,Alan Carr,"Carr, Alan",,"=""""","=""""",0,4.10,Penguin,Kindle Edition,332,2016,,,2018/06/20,to-read,to-read (#45),to-read,,,,0,,,0,,,,,
40119187,Sue Perkins Earpedia: Plants,Sue  Perkins,"Perkins, Sue",,"=""""","=""""",0,4.20,Audible Original,Audible Audio,,2018,2018,,2018/06/20,to-read,to-read (#44),to-read,,,,0,,,0,,,,,
38492968,Sue Perkins Earpedia: Animals,Sue  Perkins,"Perkins, Sue",,"=""""","=""""",0,4.02,Audible Original,Audible Audio,,2017,2017,,2018/06/20,to-read,to-read (#43),to-read,,,,0,,,0,,,,,
36642460,"The Travel Diaries of Albert Einstein: The Far East, Palestine, and Spain, 1922–1923",Albert Einstein,"Einstein, Albert",Ze'ev Rosenkranz,"=""0691174415""","=""9780691174419""",0,3.77,Princeton University Press,Hardcover,256,2018,2018,,2018/06/02,to-read,to-read (#42),to-read,,,,0,,,0,,,,,
36794097,Through a Glass Brightly: Using Science to See Our Species as We Really Are,David Philip Barash,"Barash, David Philip",,"=""0190673710""","=""9780190673710""",0,4.30,"Oxford University Press, USA",Hardcover,216,2018,,,2018/06/02,to-read,to-read (#41),to-read,,,,0,,,0,,,,,
36582041,How to Die:  An Ancient Guide to the End of Life,James S. Romm,"Romm, James S.",Seneca,"=""0691175578""","=""9780691175577""",0,3.96,Princeton University Press,Paperback,256,2018,,,2018/05/23,to-read,to-read (#40),to-read,,,,0,,,0,,,,,
36454970,White Fragility: Why It’s So Hard for White People to Talk About Racism,Robin DiAngelo,"DiAngelo, Robin",Michael Eric Dyson,"=""0807047414""","=""9780807047415""",0,4.50,Beacon Press,Paperback,154,2018,2018,,2018/05/23,to-read,to-read (#39),to-read,,,,0,,,0,,,,,
614121,Mencius,Mencius,"Mencius, Mencius",D.C. Lau,"=""014044971X""","=""9780140449716""",0,3.83,Penguin Books Ltd.,Paperback,246,2004,-300,,2018/05/19,to-read,to-read (#37),to-read,,,,0,,,0,,,,,
640565,The Book of Chuang Tzu,Zhuangzi,"Zhuangzi, Zhuangzi","Martin Palmer, Elizabeth Breuilly","=""0140194886""","=""9780140194883""",0,4.37,Penguin Books,Paperback,320,1996,-350,,2018/05/19,to-read,to-read (#36),to-read,,,,0,,,0,,,,,
534289,The I Ching or Book of Changes,Anonymous,"Anonymous, Anonymous","Richard Wilhelm, Cary F. Baynes, Cary F Baynes, C.G. Jung","=""069109750X""","=""9780691097503""",0,4.19,Princeton University Press,Hardcover,740,1997,-850,,2018/05/19,to-read,to-read (#35),to-read,,,,0,,,0,,,,,
786153,Religion Explained: The Evolutionary Origins of Religious Thought,Pascal Boyer,"Boyer, Pascal",,"=""0465006965""","=""9780465006960""",0,3.99,Basic Books,Paperback,375,2002,2001,,2018/05/03,to-read,to-read (#34),to-read,,,,0,,,0,,,,,
10361826,Why We Believe in God(s): A Concise Guide to the Science of Faith,J. Anderson Thomson,"Thomson, J. Anderson","Clare Aukofer, Richard Dawkins","=""0984493212""","=""9780984493210""",0,3.96,Pitchstone Publishing,Paperback,144,2011,2011,,2018/05/03,to-read,to-read (#33),to-read,,,,0,,,0,,,,,
31850319,The Curious Bird Lover’s Handbook,Niall Edworthy,"Edworthy, Niall",,"=""178416271X""","=""9781784162719""",0,3.96,Black Swan,Paperback,224,2017,,,2018/04/27,to-read,to-read (#32),to-read,,,,0,,,0,,,,,
13639919,"Your Brain On Nature: The Science of Nature's Influence on Your Health, Happiness and Vitality",Eva M. Selhub,"Selhub, Eva M.",Alan C. Logan,"=""1118106741""","=""9781118106747""",0,3.97,Wiley,Paperback,256,2012,2012,,2018/04/27,to-read,to-read (#31),to-read,,,,0,,,0,,,,,
28789732,The Hidden Half of Nature: The Microbial Roots of Life and Health,David R. Montgomery,"Montgomery, David R.",Anne Biklé,"=""0393353370""","=""9780393353372""",0,4.29,W. W. Norton  Company,Paperback,320,2016,2015,,2018/04/27,to-read,to-read (#30),to-read,,,,0,,,0,,,,,
22104308,Minerals: A Very Short Introduction,David J. Vaughan,"Vaughan, David J.",,"=""0199682844""","=""9780199682843""",0,3.50,"Oxford University Press, USA",Paperback,144,2014,2014,,2018/04/27,to-read,to-read (#29),to-read,,,,0,,,0,,,,,
304759,Hardwired Behavior: What Neuroscience Reveals about Morality,Laurence R. Tancredi,"Tancredi, Laurence R.",,"=""0521860016""","=""9780521860017""",0,3.41,Cambridge University Press,Hardcover,226,2005,2005,,2018/04/27,to-read,to-read (#28),to-read,,,,0,,,0,,,,,
12921942,"Understanding Autism: Parents, Doctors, and the History of a Disorder",Chloe Silverman,"Silverman, Chloe",,"=""069115046X""","=""9780691150468""",0,3.73,Princeton University Press,Hardcover,340,2011,2011,,2018/04/27,to-read,to-read (#27),to-read,,,,0,,,0,,,,,
17656542,"Language, Cognition, and Human Nature: Selected Articles",Steven Pinker,"Pinker, Steven",,"=""0199328749""","=""9780199328741""",0,3.79,OUP Us,Hardcover,378,2013,2013,,2018/04/27,to-read,to-read (#26),to-read,,,,0,,,0,,,,,
22897388,"Domestication of Plants in the Old World: The Origin and Spread of Domesticated Plants in Southwest Asia, Europe, and the Mediterranean Basin",Daniel Zohary,"Zohary, Daniel",Maria Hopf,"=""019162425X""","=""9780191624254""",0,0.0,"Oxford University Press, USA",Unknown Binding,269,2014,2014,,2018/04/27,to-read,to-read (#25),to-read,,,,0,,,0,,,,,
79960,The Cambridge World History of Food 2 Part Boxed Set,Kenneth F. Kiple,"Kiple, Kenneth F.",Kriemhild Coneè Ornelas,"=""0521402166""","=""9780521402163""",0,4.40,Cambridge University Press,Hardcover,2210,2000,2000,,2018/04/27,to-read,to-read (#23),to-read,,,,0,,,0,,,,,
7170963,"The Other Brain: From Dementia to Schizophrenia, How New Discoveries about the Brain Are Revolutionizing Medicine and Science",R. Douglas Fields,"Fields, R. Douglas",,"=""0743291417""","=""9780743291415""",0,4.11,Simon & Schuster,Hardcover,384,2009,2008,,2018/04/27,to-read,to-read (#22),to-read,,,,0,,,0,,,,,
648279,Native American Ethnobotany,Daniel E. Moerman,"Moerman, Daniel E.",,"=""0881924539""","=""9780881924534""",0,4.66,Timber Press,Hardcover,927,1998,1998,,2018/04/20,to-read,to-read (#21),to-read,,,,0,,,0,,,,,
6418608,Ethnobotany: Evolution of a Discipline,Richard Evans Schultes,"Schultes, Richard Evans",Siri von Reis,"=""0881929727""","=""9780881929720""",0,4.29,Timber Press,Paperback,416,2008,2008,,2018/04/20,to-read,to-read (#20),to-read,,,,0,,,0,,,,,
23101357,Plants: On the Interface of Ethnobotany and Medical Anthropology: On the Interface of Ethnobotany and Medical Anthropology,Elisabeth Hsu,"Hsu, Elisabeth",,"=""1845458214""","=""9781845458218""",0,0.0,Not Avail,Unknown Binding,320,2014,2014,,2018/04/20,to-read,to-read (#19),to-read,,,,0,,,0,,,,,
223475,"The Meaning of Trees: Botany, History, Healing, Lore",Fred Hageneder,"Hageneder, Fred",Edward Parker,"=""081184823X""","=""9780811848237""",0,4.19,Chronicle Books,Paperback,224,2005,2005,,2018/04/20,to-read,to-read (#18),to-read,,,,0,,,0,,,,,
3209054,"The Brother Gardeners: Botany, Empire and the Birth of an Obsession",Andrea Wulf,"Wulf, Andrea",,"=""0434016128""","=""9780434016129""",0,4.23,William Heinemann,Hardcover,350,2008,2008,,2018/04/20,to-read,to-read (#17),to-read,,,,0,,,0,,,,,
2621279,Gods and Goddesses in the Garden: Greco-Roman Mythology and the Scientific Names of Plants,Peter  Bernhardt,"Bernhardt, Peter",,"=""0813542669""","=""9780813542669""",0,4.14,Rutgers University Press,Hardcover,264,2008,2008,,2018/04/20,to-read,to-read (#16),to-read,,,,0,,,0,,,,,
181395,"The Tree: A Natural History of What Trees Are, How They Live & Why They Matter",Colin Tudge,"Tudge, Colin",,"=""1400050367""","=""9781400050369""",0,3.96,Crown,Hardcover,480,2006,2005,,2018/04/20,to-read,to-read (#15),to-read,,,,0,,,0,,,,,
636086,Evolution and Human Behavior,John Cartwright,"Cartwright, John",,"=""0262531704""","=""9780262531702""",0,4.05,MIT Press (MA),Paperback,376,2000,2000,,2018/04/01,to-read,to-read (#14),to-read,,,,0,,,0,,,,,
8561679,The Death and Life of Monterey Bay: A Story of Revival,Stephen R. Palumbi,"Palumbi, Stephen R.",Carolyn Sotka,"=""1597264350""","=""9781597264358""",0,4.26,Island Press,Hardcover,224,2010,2010,,2018/04/01,to-read,to-read (#13),to-read,,,,0,,,0,,,,,
8574712,The Tell-Tale Brain: A Neuroscientist's Quest for What Makes Us Human,V.S. Ramachandran,"Ramachandran, V.S.",,"=""0393077829""","=""9780393077827""",0,4.14,W. W. Norton  Company,Hardcover,384,2011,2011,,2018/02/25,to-read,to-read (#12),to-read,,,,0,,,0,,,,,
967815,"Inside the Neolithic Mind: Consciousness, Cosmos, and the Realm of the Gods",James David Lewis-Williams,"Lewis-Williams, James David",David Pearce,"=""0500051380""","=""9780500051382""",0,3.93,Thames  Hudson,Hardcover,320,2005,2005,,2018/02/24,to-read,to-read (#1),to-read,,,,0,,,0,,,,,
166433,Empires of the Word: A Language History of the World,Nicholas Ostler,"Ostler, Nicholas",,"=""0060935723""","=""9780060935726""",0,4.05,Harper Perennial,Paperback,615,2006,2005,,2018/01/21,to-read,to-read (#11),to-read,,,,0,,,0,,,,,
2416242,Introduction to Manuscript Studies,Raymond Clemens,"Clemens, Raymond",Timothy Graham,"=""0801487080""","=""9780801487088""",0,4.39,Cornell University Press,Paperback,301,2007,2007,,2018/01/09,to-read,to-read (#10),to-read,,,,0,,,0,,,,,
2035464,Arts and Ideas,William Fleming,"Fleming, William",,"=""0155011049""","=""9780155011045""",0,4.28,Wadsworth Publishing Company,Paperback,722,1994,1955,,2018/01/03,to-read,to-read (#9),to-read,,,,0,,,0,,,,,
398718,How to Kill a Dragon: Aspects of Indo-European Poetics,Calvert Watkins,"Watkins, Calvert",,"=""0195144139""","=""9780195144130""",0,4.14,"Oxford University Press, USA",Paperback,640,2001,1995,,2018/01/03,to-read,to-read (#8),to-read,,,,0,,,0,,,,,
765667,The Stations of the Sun: A History of the Ritual Year in Britain,Ronald Hutton,"Hutton, Ronald",,"=""0192854488""","=""9780192854483""",0,4.19,"Oxford University Press, USA",Paperback,542,2001,1996,,2018/01/03,to-read,to-read (#7),to-read,,,,0,,,0,,,,,
1250232,The Hidden Forest: The Biography of an Ecosystem,Jon R. Luoma,"Luoma, Jon R.",,"=""087071094X""","=""9780870710940""",0,4.28,Oregon State University Press,Paperback,228,2006,1999,,2018/01/03,to-read,to-read (#6),to-read,,,,0,,,0,,,,,
